node_id,is_fraud,ring_id,ring_type,point_balance,lifetime_points,redemption_count_30d,transfer_count_30d,account_age_days,status_tier,suspicious_velocity
570,1,79,3,4200,301026,9,6,445,2,1
571,1,79,3,4310,394829,12,6,546,1,1
572,1,79,3,2919,225472,3,5,1539,3,1
573,1,79,3,555,331567,4,5,950,2,1
574,1,79,3,3887,271955,4,9,1452,3,1
575,1,79,3,2865,76066,11,5,1912,1,1
576,1,79,3,148,64329,6,6,840,3,1
577,1,79,3,4847,292301,7,2,1780,1,1
578,1,79,3,3287,175791,12,6,346,3,1
579,1,79,3,3126,144228,11,5,1313,1,1
580,1,79,3,1626,348212,8,4,1508,2,1
581,1,79,3,72,298399,9,3,974,1,1
582,1,79,3,1961,234572,6,6,1584,2,1
583,1,79,3,1746,333071,8,2,1821,2,1
584,1,79,3,1579,116364,4,7,1142,2,1
585,1,79,3,2328,222912,13,8,867,3,1
586,1,79,3,1916,54049,7,6,921,2,1
587,1,79,3,909,95307,5,8,1687,3,1
588,1,79,3,104,194517,6,6,1253,2,1
589,1,79,3,2663,297304,11,7,1241,3,1
590,1,79,3,1279,225343,5,6,1758,1,1
591,1,79,3,4813,52352,4,6,1287,3,1
592,1,79,3,156,318101,5,5,1744,3,1
593,1,79,3,3183,203631,12,2,1814,3,1
594,1,79,3,3585,372348,3,7,1817,3,1
595,1,79,3,953,60846,13,8,1563,3,1
596,1,79,3,4410,200933,10,2,1872,2,1
597,0,-1,0,1607,152264,4,1,1087,2,0
598,0,-1,0,15176,46669,4,0,371,0,0
599,0,-1,0,184814,127523,3,0,1477,1,0
600,0,-1,0,130820,267256,0,1,1291,0,0
601,0,-1,0,187895,22286,0,1,2,1,0
602,0,-1,0,33567,485574,0,0,1673,0,0
603,0,-1,0,43234,429877,3,0,385,1,0
604,0,-1,0,27003,452235,3,0,56,0,0
605,0,-1,0,175577,238154,0,0,1836,0,0
606,0,-1,0,71558,473236,2,0,1869,0,0
607,0,-1,0,68381,359746,0,0,1455,0,0
608,0,-1,0,137525,93873,4,1,1118,2,0
609,0,-1,0,11041,327607,1,0,255,3,0
610,0,-1,0,90685,290616,2,1,640,0,0
611,0,-1,0,166640,201987,2,1,1412,1,0
612,0,-1,0,49180,332427,1,1,1788,1,0
613,0,-1,0,163421,204558,2,0,127,0,0
614,0,-1,0,12843,309973,4,0,23,0,0
615,0,-1,0,99085,110151,4,1,758,0,0
616,0,-1,0,175748,228788,1,1,26,1,0
617,0,-1,0,108067,482367,4,1,170,0,0
618,0,-1,0,164273,262541,2,1,1334,1,0
619,0,-1,0,122971,280570,3,1,78,1,0
620,0,-1,0,54519,136769,4,0,752,0,0
621,0,-1,0,113206,21250,3,1,1217,0,0
622,0,-1,0,139151,468674,1,0,1197,0,0
623,0,-1,0,167851,236692,1,0,1427,0,0
624,0,-1,0,198416,381121,0,1,244,0,0
625,0,-1,0,36923,257792,3,1,6,0,0
626,0,-1,0,73332,132009,1,0,25,2,0
627,0,-1,0,50532,94520,2,0,1667,1,0
628,0,-1,0,37530,312601,1,1,1696,2,0
629,0,-1,0,146802,498728,1,1,1009,0,0
630,0,-1,0,55020,199709,3,0,7,0,0
631,0,-1,0,155551,92430,3,1,1233,0,0
632,0,-1,0,143949,409442,1,1,10,0,0
633,0,-1,0,74106,241229,0,0,1646,1,0
634,0,-1,0,95586,234255,2,0,1909,0,0
635,0,-1,0,135291,258451,0,0,2,2,0
636,0,-1,0,168226,209335,4,0,181,0,0
637,0,-1,0,83760,351909,1,1,460,0,0
638,0,-1,0,194902,163501,4,1,1942,0,0
639,0,-1,0,127771,293082,4,1,23,0,0
640,0,-1,0,44989,132406,3,0,380,1,0
641,0,-1,0,69306,210057,2,1,1300,1,0
642,0,-1,0,128710,395493,0,1,873,0,0
643,0,-1,0,195201,217394,2,1,599,1,0
644,0,-1,0,95316,37964,2,0,1958,0,0
645,0,-1,0,167994,291635,1,1,581,1,0
646,0,-1,0,117803,379968,2,0,1465,0,0
647,0,-1,0,35126,271878,2,1,1176,1,0
648,0,-1,0,166889,31363,0,0,412,1,0
649,0,-1,0,158579,342921,0,1,1476,0,0
650,0,-1,0,112771,54934,1,0,76,2,0
651,0,-1,0,116775,164747,3,1,1689,0,0
652,0,-1,0,24432,366712,2,1,1645,1,0
653,0,-1,0,37308,202386,3,0,1420,0,0
654,0,-1,0,197338,256122,3,1,1460,0,0
655,0,-1,0,172111,440790,0,1,791,2,0
656,0,-1,0,1597,231560,1,0,13,0,0
657,0,-1,0,147195,388923,4,0,453,3,0
658,0,-1,0,159289,195736,0,0,1378,2,0
659,0,-1,0,44102,470819,4,1,464,0,0
660,0,-1,0,130798,32921,4,0,467,0,0
661,0,-1,0,95812,123296,4,1,109,1,0
662,0,-1,0,49874,109917,3,1,800,1,0
663,0,-1,0,67873,316988,2,0,705,0,0
664,0,-1,0,95424,49039,1,0,667,1,0
665,0,-1,0,91041,406324,4,0,1655,0,0
666,0,-1,0,77303,288504,3,1,675,0,0
667,0,-1,0,182853,377292,3,1,10,0,0
668,0,-1,0,52702,353104,4,0,1685,0,0
669,0,-1,0,96222,432384,4,1,1106,2,0
670,0,-1,0,11091,329533,0,0,1303,0,0
671,0,-1,0,113762,166369,0,1,23,0,0
672,0,-1,0,136505,263044,3,1,519,0,0
673,0,-1,0,35519,380389,0,1,99,3,0
674,0,-1,0,173525,481668,4,1,556,1,0
675,0,-1,0,40813,258790,3,1,3,3,0
676,0,-1,0,129355,197013,4,0,1832,0,0
677,0,-1,0,24539,193477,0,1,316,1,0
678,0,-1,0,131609,181821,1,1,358,0,0
679,0,-1,0,180241,125022,0,1,929,0,0
680,0,-1,0,113665,261773,3,1,16,2,0
681,0,-1,0,60764,467043,4,1,14,0,0
682,0,-1,0,112959,184031,3,1,1511,0,0
683,0,-1,0,58603,281387,2,0,192,0,0
684,0,-1,0,44203,434088,3,0,1266,0,0
685,0,-1,0,42350,93391,0,0,1862,0,0
686,0,-1,0,90298,214426,3,1,716,3,0
687,0,-1,0,188673,49221,1,1,1509,2,0
688,0,-1,0,86428,386638,3,1,596,0,0
689,0,-1,0,156743,93150,3,1,651,0,0
690,0,-1,0,40140,235056,3,0,1729,0,0
691,0,-1,0,142683,494945,2,1,1475,0,0
692,0,-1,0,188612,429492,0,1,3,1,0
693,0,-1,0,164565,276583,0,0,24,0,0
694,0,-1,0,94907,135655,3,1,14,0,0
695,0,-1,0,64836,327111,4,1,14,1,0
696,0,-1,0,80423,253361,2,0,479,0,0
697,0,-1,0,26728,420255,2,0,1731,0,0
698,0,-1,0,120757,283722,4,1,508,2,0
699,0,-1,0,11595,239423,3,0,120,0,0
700,0,-1,0,105883,42908,4,1,266,0,0
701,0,-1,0,188038,467670,0,0,325,0,0
702,0,-1,0,42345,379069,0,0,1150,2,0
703,0,-1,0,174897,321067,4,1,16,1,0
704,0,-1,0,131074,10430,1,1,940,1,0
705,0,-1,0,114502,430159,0,0,1894,0,0
706,0,-1,0,12,148790,3,0,1547,1,0
707,0,-1,0,3271,83689,0,1,301,1,0
708,0,-1,0,120649,467281,1,0,529,0,0
709,0,-1,0,165637,418184,2,1,545,0,0
710,0,-1,0,75291,224345,0,0,426,2,0
711,0,-1,0,104144,332101,2,0,403,1,0
712,0,-1,0,162162,252657,1,0,1806,1,0
713,0,-1,0,124546,359682,0,0,1387,0,0
714,0,-1,0,21368,271326,2,0,21,0,0
715,0,-1,0,115943,140517,0,1,308,0,0
716,0,-1,0,51509,119820,2,1,1444,0,0
717,0,-1,0,136921,142577,4,0,291,0,0
718,0,-1,0,183192,399638,2,1,1892,2,0
719,0,-1,0,192474,143671,4,0,351,2,0
720,0,-1,0,143337,302069,4,0,287,0,0
721,0,-1,0,132205,121656,4,0,8,0,0
722,0,-1,0,126050,185770,3,0,449,0,0
723,0,-1,0,198409,207210,2,0,1381,1,0
724,0,-1,0,56686,254842,0,1,1904,0,0
725,0,-1,0,4761,277640,0,1,18,0,0
726,0,-1,0,37691,167853,3,0,207,1,0
727,0,-1,0,169707,491616,0,1,243,1,0
728,0,-1,0,48401,491833,0,0,1275,0,0
729,0,-1,0,44220,159824,3,0,1206,0,0
730,0,-1,0,106520,30227,1,0,1218,0,0
731,0,-1,0,94257,213827,0,0,572,2,0
732,0,-1,0,169184,119877,3,1,1890,1,0
733,0,-1,0,34121,358662,3,0,25,0,0
734,0,-1,0,128832,206044,0,0,1190,0,0
735,0,-1,0,197331,318433,3,1,55,1,0
736,0,-1,0,97371,87413,0,1,941,2,0
737,0,-1,0,139445,191525,3,0,1470,1,0
738,0,-1,0,187038,7178,4,1,3,0,0
739,0,-1,0,137303,46017,1,1,638,0,0
740,0,-1,0,38742,284307,3,0,188,0,0
741,0,-1,0,167665,394540,1,1,473,1,0
742,0,-1,0,3749,370064,1,0,1366,1,0
743,0,-1,0,106653,299368,3,1,580,0,0
744,0,-1,0,127439,392345,3,0,5,0,0
745,0,-1,0,160538,79052,0,0,1881,3,0
746,0,-1,0,75284,317504,3,1,761,1,0
747,0,-1,0,21326,179873,3,0,1654,0,0
748,0,-1,0,37709,81040,0,0,1577,0,0
749,0,-1,0,131127,349413,1,0,1355,0,0
750,0,-1,0,87029,232264,4,0,1154,0,0
751,0,-1,0,30675,200787,3,0,215,2,0
752,0,-1,0,171604,123598,1,0,1047,1,0
753,0,-1,0,125739,270254,0,1,889,1,0
754,0,-1,0,55981,486316,0,1,628,1,0
755,0,-1,0,76151,207908,2,1,291,1,0
756,0,-1,0,39857,495137,0,1,1975,1,0
757,0,-1,0,89427,394428,4,0,1072,3,0
758,0,-1,0,40463,297579,0,0,1043,2,0
759,0,-1,0,106975,322905,3,1,458,0,0
760,0,-1,0,78001,215306,1,0,570,0,0
761,0,-1,0,165142,73274,2,0,1332,0,0
762,0,-1,0,22370,52646,2,0,1676,1,0
763,0,-1,0,114185,460057,0,0,1967,0,0
764,0,-1,0,104634,387501,2,1,768,1,0
765,0,-1,0,122361,285365,3,1,1076,3,0
766,0,-1,0,66018,208265,1,0,1793,0,0
767,0,-1,0,15315,78062,4,1,99,2,0
768,0,-1,0,148846,113130,1,1,1523,0,0
769,0,-1,0,67153,90081,0,1,346,2,0
770,0,-1,0,8315,121264,1,0,1190,0,0
771,0,-1,0,49842,89699,3,1,26,0,0
772,0,-1,0,16260,381446,0,1,296,0,0
773,0,-1,0,127712,156141,3,0,1521,0,0
774,0,-1,0,37249,170814,2,1,1782,0,0
775,0,-1,0,45992,380006,3,1,1724,2,0
776,0,-1,0,94656,57836,2,0,1105,0,0
777,0,-1,0,154492,121209,2,0,29,0,0
778,0,-1,0,105407,243138,3,1,1562,0,0
779,0,-1,0,132198,216569,2,0,196,1,0
780,0,-1,0,100350,107029,4,0,1820,1,0
781,0,-1,0,36353,92322,3,1,673,1,0
782,0,-1,0,30102,268655,3,1,1585,3,0
783,0,-1,0,61905,71461,0,0,1579,3,0
784,0,-1,0,42770,179554,3,1,28,1,0
785,0,-1,0,45258,317281,2,0,1565,0,0
786,0,-1,0,125068,148643,3,1,589,0,0
787,0,-1,0,13734,427049,1,1,20,0,0
788,0,-1,0,53555,464688,1,1,25,1,0
789,0,-1,0,125771,421307,4,0,1554,0,0
790,0,-1,0,72507,186793,1,1,1926,0,0
791,0,-1,0,24117,78008,0,1,1582,3,0
792,0,-1,0,46531,489865,0,1,732,0,0
793,0,-1,0,192303,235820,3,0,1688,0,0
794,0,-1,0,189767,129897,3,1,18,0,0
795,0,-1,0,191201,54471,1,1,1218,1,0
796,0,-1,0,84664,223536,3,0,25,1,0
797,0,-1,0,190872,41470,1,0,1197,0,0
798,0,-1,0,21449,54559,4,1,599,2,0
799,0,-1,0,182457,144394,3,1,443,2,0
800,0,-1,0,185396,411918,0,0,851,0,0
801,0,-1,0,166492,25839,4,1,1497,1,0
802,0,-1,0,195089,45396,0,1,1828,0,0
803,0,-1,0,81303,204128,2,0,16,1,0
804,0,-1,0,87674,334626,4,0,1730,0,0
805,0,-1,0,163759,290506,3,1,1309,1,0
806,0,-1,0,163860,39781,2,0,5,0,0
807,0,-1,0,190301,310902,3,1,1539,0,0
808,0,-1,0,80335,470597,3,0,783,2,0
809,0,-1,0,22181,136117,0,1,1480,1,0
810,0,-1,0,27750,395785,1,0,1351,1,0
811,0,-1,0,4407,309067,1,0,1992,1,0
812,0,-1,0,86586,233544,3,0,1296,0,0
813,0,-1,0,185552,134910,0,1,938,0,0
814,0,-1,0,24604,168112,0,0,1195,0,0
815,0,-1,0,77685,10072,3,0,776,0,0
816,0,-1,0,146849,486890,2,1,616,1,0
817,0,-1,0,120551,422738,1,1,1119,2,0
818,0,-1,0,186418,418667,3,1,325,3,0
819,0,-1,0,93047,382980,4,0,990,1,0
820,0,-1,0,15883,377054,4,0,1686,0,0
821,0,-1,0,59845,75928,2,1,188,1,0
822,0,-1,0,60845,451514,3,0,510,0,0
823,0,-1,0,164820,70826,4,0,1827,1,0
824,0,-1,0,26826,348415,0,0,1618,0,0
825,0,-1,0,51297,493599,4,1,1853,2,0
826,0,-1,0,53516,287992,3,0,21,2,0
827,0,-1,0,130345,351758,0,0,221,1,0
828,0,-1,0,136249,441317,3,0,131,0,0
829,0,-1,0,50951,291384,1,1,93,2,0
830,0,-1,0,50869,276135,0,0,358,0,0
831,0,-1,0,165750,477909,0,1,1012,1,0
832,0,-1,0,96248,291850,2,1,750,0,0
833,0,-1,0,122891,446035,2,0,55,2,0
834,0,-1,0,128539,165643,2,0,17,0,0
835,0,-1,0,11249,365116,1,0,679,2,0
836,0,-1,0,81242,460803,3,0,105,1,0
837,0,-1,0,195724,69597,4,0,906,1,0
838,0,-1,0,78629,371807,4,0,402,2,0
839,0,-1,0,58874,432362,2,1,1908,2,0
840,0,-1,0,140740,81308,2,0,28,0,0
841,0,-1,0,99062,51148,3,1,8,1,0
842,0,-1,0,40207,76828,3,0,441,1,0
843,0,-1,0,26964,121261,1,0,137,2,0
844,0,-1,0,51524,465198,3,0,593,0,0
845,0,-1,0,115203,198797,4,0,1700,0,0
846,0,-1,0,145319,276924,1,1,375,1,0
847,0,-1,0,154728,57612,0,0,1140,3,0
848,0,-1,0,135155,475039,4,1,372,1,0
849,0,-1,0,150169,460956,4,0,997,1,0
850,0,-1,0,127904,375197,3,1,233,0,0
851,0,-1,0,27323,105563,3,1,1334,0,0
852,0,-1,0,96360,188393,4,1,1582,0,0
853,0,-1,0,194159,213041,4,1,13,3,0
854,0,-1,0,188571,247793,0,0,143,0,0
855,0,-1,0,166834,266323,3,1,1338,1,0
856,0,-1,0,151184,20980,0,1,597,1,0
857,0,-1,0,191617,355691,3,0,1832,0,0
858,0,-1,0,152554,429531,4,0,1972,0,0
859,0,-1,0,165951,431584,4,0,570,1,0
860,0,-1,0,191636,483842,3,1,1564,0,0
861,0,-1,0,198349,268826,4,0,12,1,0
862,0,-1,0,99362,88570,3,1,440,1,0
863,0,-1,0,93132,293504,1,0,36,0,0
864,0,-1,0,85902,120340,3,1,1969,0,0
865,0,-1,0,196347,55841,1,0,1615,3,0
866,0,-1,0,136640,22897,2,0,482,0,0
867,0,-1,0,26986,172579,0,0,161,0,0
868,0,-1,0,169339,358232,4,0,748,0,0
869,0,-1,0,120801,25542,3,0,621,1,0
870,0,-1,0,61270,300929,4,0,182,0,0
871,0,-1,0,159528,412821,1,0,820,2,0
872,0,-1,0,81402,359230,0,1,1248,1,0
873,0,-1,0,94230,190768,1,0,517,0,0
874,0,-1,0,128132,417277,1,1,1997,1,0
875,0,-1,0,142895,246472,0,0,335,2,0
876,0,-1,0,34838,11967,0,1,501,0,0
877,0,-1,0,51457,184677,2,1,1971,0,0
878,0,-1,0,110963,414861,1,0,1811,0,0
879,0,-1,0,155422,198242,4,0,814,1,0
880,0,-1,0,194994,106106,0,0,1851,1,0
881,0,-1,0,62917,110038,1,0,1187,0,0
882,0,-1,0,184044,101325,1,1,1770,0,0
883,0,-1,0,20934,219392,0,0,421,0,0
884,0,-1,0,124557,158282,0,0,1570,0,0
885,0,-1,0,197450,187447,3,0,1094,2,0
886,0,-1,0,98137,302281,3,0,160,0,0
887,0,-1,0,114214,424807,3,0,1899,0,0
888,0,-1,0,23369,433130,4,0,1329,1,0
889,0,-1,0,48825,403393,3,1,1896,0,0
890,0,-1,0,110680,123931,1,1,1355,1,0
891,0,-1,0,22519,355812,0,1,991,0,0
892,0,-1,0,190925,71210,1,0,1518,2,0
893,0,-1,0,78478,109909,0,0,191,0,0
894,0,-1,0,154855,329091,4,0,1753,1,0
895,0,-1,0,31988,15373,2,1,1685,1,0
896,0,-1,0,133985,64786,4,1,2,0,0
897,0,-1,0,168581,105108,3,0,1741,0,0
898,0,-1,0,44357,133448,4,0,215,0,0
899,0,-1,0,123918,326324,0,1,1361,1,0
900,0,-1,0,122264,57910,1,0,287,3,0
901,0,-1,0,34614,158216,2,0,1837,0,0
902,0,-1,0,17563,336552,2,0,615,2,0
903,0,-1,0,82842,17877,0,0,355,1,0
904,0,-1,0,54453,189109,1,0,743,2,0
905,0,-1,0,34383,212688,2,1,1360,0,0
906,0,-1,0,111937,427116,2,1,1221,1,0
907,0,-1,0,99693,308637,0,1,679,0,0
908,0,-1,0,27911,357788,0,0,633,1,0
909,0,-1,0,65756,377204,4,1,15,2,0
910,0,-1,0,112657,431862,0,0,240,0,0
911,0,-1,0,32456,19344,2,0,1003,1,0
912,0,-1,0,149267,380318,1,1,1887,2,0
913,0,-1,0,25625,58088,4,1,26,0,0
914,0,-1,0,47299,81003,3,0,1397,1,0
915,0,-1,0,116925,478311,0,0,1141,0,0
916,0,-1,0,167089,267465,1,0,292,0,0
917,0,-1,0,140486,481001,4,1,1167,0,0
918,0,-1,0,101682,475273,3,0,1740,1,0
919,0,-1,0,72482,460572,4,1,12,0,0
920,0,-1,0,123729,494178,4,1,1943,1,0
921,0,-1,0,42330,481833,4,1,764,0,0
922,0,-1,0,178188,193238,4,1,765,1,0
923,0,-1,0,61068,86087,2,1,81,1,0
924,0,-1,0,18151,92033,2,0,1272,1,0
925,0,-1,0,59618,139305,0,0,332,0,0
926,0,-1,0,104285,350748,1,1,50,1,0
927,0,-1,0,61882,115157,4,0,1032,1,0
928,0,-1,0,14807,492756,1,0,1847,0,0
929,0,-1,0,25882,216503,2,0,737,0,0
930,0,-1,0,130390,468020,3,1,697,0,0
931,0,-1,0,24879,173580,4,0,19,1,0
932,0,-1,0,81930,59238,1,0,153,0,0
933,0,-1,0,104393,333952,0,0,442,0,0
934,0,-1,0,94513,287540,1,0,1492,1,0
935,0,-1,0,46068,381311,2,0,904,0,0
936,0,-1,0,163030,40525,1,0,1197,0,0
937,0,-1,0,46096,399436,1,0,1401,2,0
938,0,-1,0,733,53905,2,0,995,0,0
939,0,-1,0,11285,165835,3,1,1120,0,0
940,0,-1,0,62774,227677,3,0,749,1,0
941,0,-1,0,48891,414926,2,0,1972,0,0
942,0,-1,0,197388,140893,1,0,387,0,0
943,0,-1,0,43812,259929,4,0,20,0,0
944,0,-1,0,183354,478676,3,1,1719,1,0
945,0,-1,0,12780,321405,4,1,565,0,0
946,0,-1,0,188556,390086,2,1,1945,1,0
947,0,-1,0,66343,78601,2,1,504,0,0
948,0,-1,0,8974,102781,3,0,1757,0,0
949,0,-1,0,305,248489,0,0,1776,0,0
950,0,-1,0,152460,376348,2,1,934,2,0
951,0,-1,0,31635,484937,1,0,1740,0,0
952,0,-1,0,152318,394580,3,0,540,0,0
953,0,-1,0,41894,99551,2,0,753,3,0
954,0,-1,0,25844,30494,4,1,1502,0,0
955,0,-1,0,110279,103275,0,0,372,1,0
956,0,-1,0,72532,271179,1,0,580,1,0
957,0,-1,0,32249,72643,4,1,1496,0,0
958,0,-1,0,16455,192105,3,0,148,0,0
959,0,-1,0,56566,111098,4,0,1195,0,0
960,0,-1,0,17729,191791,2,1,900,1,0
961,0,-1,0,67052,181575,1,0,304,1,0
962,0,-1,0,19148,97853,0,1,17,2,0
963,0,-1,0,177884,470692,1,0,1138,3,0
964,0,-1,0,104910,431363,3,0,4,1,0
965,0,-1,0,125994,361816,1,1,1928,0,0
966,0,-1,0,39550,161473,3,0,578,0,0
967,0,-1,0,152568,132561,1,0,1778,0,0
968,0,-1,0,105619,105637,1,0,1579,0,0
969,0,-1,0,106161,386087,4,1,1038,1,0
970,0,-1,0,69457,483608,4,0,1613,2,0
971,0,-1,0,14636,191902,2,1,1359,0,0
972,0,-1,0,20723,148762,2,1,19,0,0
973,0,-1,0,92933,295838,0,0,1163,1,0
974,0,-1,0,102527,228388,4,0,1187,0,0
975,0,-1,0,199899,429692,0,0,619,1,0
976,0,-1,0,25147,253057,3,0,469,3,0
977,0,-1,0,147297,161931,1,0,767,0,0
978,0,-1,0,62791,185738,4,0,1002,0,0
979,0,-1,0,3806,109031,3,0,1005,1,0
980,0,-1,0,176046,89345,1,0,370,0,0
981,0,-1,0,65543,191549,4,0,201,0,0
982,0,-1,0,134620,186115,0,1,1600,2,0
983,0,-1,0,136232,407763,3,1,200,0,0
984,0,-1,0,45342,224604,0,0,207,0,0
985,0,-1,0,22490,304443,4,1,140,1,0
986,0,-1,0,183394,349270,0,0,29,0,0
987,0,-1,0,122085,379758,1,1,192,1,0
988,0,-1,0,130060,261490,4,1,1348,0,0
989,0,-1,0,6813,183177,2,1,1613,2,0
990,0,-1,0,54277,241544,0,1,1882,0,0
991,0,-1,0,100178,398767,3,0,676,0,0
992,0,-1,0,7050,413006,0,1,1605,0,0
993,0,-1,0,142587,461217,3,0,9,1,0
994,0,-1,0,51692,117707,3,1,483,1,0
995,0,-1,0,101459,270007,4,0,1635,0,0
996,0,-1,0,160160,430836,4,0,1200,0,0
997,0,-1,0,121207,426377,2,1,155,0,0
998,0,-1,0,148723,193109,2,1,470,0,0
999,0,-1,0,140953,93181,1,0,1629,2,0
1000,0,-1,0,110161,425965,1,1,161,1,0
1001,0,-1,0,43141,420009,1,0,921,2,0
1002,0,-1,0,57194,399120,4,1,1196,0,0
1003,0,-1,0,45102,267826,0,0,423,0,0
1004,0,-1,0,196341,233766,1,0,868,2,0
1005,0,-1,0,198342,96963,4,0,41,0,0
1006,0,-1,0,121490,222385,0,0,427,0,0
1007,0,-1,0,68115,363648,0,1,2,0,0
1008,0,-1,0,189114,313515,4,1,929,0,0
1009,0,-1,0,29894,20668,4,1,1386,0,0
1010,0,-1,0,53735,322024,4,0,1824,0,0
1011,0,-1,0,38600,39454,4,0,406,1,0
1012,0,-1,0,176168,448188,2,0,27,1,0
1013,0,-1,0,10585,6707,0,1,694,0,0
1014,0,-1,0,155362,134193,4,1,1675,1,0
1015,0,-1,0,87834,15704,0,1,1729,1,0
1016,0,-1,0,120497,116404,0,1,1633,0,0
1017,0,-1,0,42641,98246,4,0,100,1,0
1018,0,-1,0,196540,343856,2,1,781,2,0
1019,0,-1,0,191169,29162,1,0,1847,0,0
1020,0,-1,0,88832,157911,0,1,1994,0,0
1021,0,-1,0,92197,411427,4,1,13,1,0
1022,0,-1,0,154079,309607,2,0,1437,1,0
1023,0,-1,0,99311,486494,2,1,1806,0,0
1024,0,-1,0,137973,415289,0,1,851,0,0
1025,0,-1,0,41311,410210,4,1,798,0,0
1026,0,-1,0,151154,30981,0,0,1964,0,0
1027,0,-1,0,155829,314573,2,0,1042,0,0
1028,0,-1,0,114909,88811,4,0,381,0,0
1029,0,-1,0,12788,251885,2,1,406,2,0
1030,0,-1,0,39801,290304,1,0,708,0,0
1031,0,-1,0,119331,361067,0,0,1157,0,0
1032,0,-1,0,101103,55407,4,1,231,1,0
1033,0,-1,0,16979,285599,0,1,1163,3,0
1034,0,-1,0,187633,470724,2,1,885,0,0
1035,0,-1,0,77456,368166,4,0,938,1,0
1036,0,-1,0,178136,257595,3,1,332,2,0
1037,0,-1,0,81709,97541,2,0,295,0,0
1038,0,-1,0,37892,166900,1,1,1279,1,0
1039,0,-1,0,198084,320551,2,1,667,3,0
1040,0,-1,0,121545,166659,2,1,684,1,0
1041,0,-1,0,5956,100664,2,0,1357,0,0
1042,0,-1,0,74884,437778,4,0,18,1,0
1043,0,-1,0,9328,191129,1,1,1861,2,0
1044,0,-1,0,63467,408585,2,1,324,0,0
1045,0,-1,0,164294,362329,3,1,62,0,0
1046,0,-1,0,153272,98338,3,1,930,0,0
1047,0,-1,0,54641,108202,2,1,10,0,0
1048,0,-1,0,191745,248953,3,1,1048,1,0
1049,0,-1,0,121089,95414,3,1,136,1,0
1050,0,-1,0,7735,57360,1,1,1335,0,0
1051,0,-1,0,35329,84290,2,0,594,0,0
1052,0,-1,0,18201,365368,4,1,1408,2,0
1053,0,-1,0,131496,161571,2,0,1124,0,0
1054,0,-1,0,120547,475323,2,1,10,0,0
1055,0,-1,0,180313,257680,3,1,598,0,0
1056,0,-1,0,2254,280657,4,0,248,0,0
1057,0,-1,0,192957,192666,1,1,1187,0,0
1058,0,-1,0,3905,102334,1,0,1583,0,0
1059,0,-1,0,199227,212153,1,0,1774,1,0
1060,0,-1,0,199158,378946,1,1,1542,2,0
1061,0,-1,0,198257,144874,4,0,1975,1,0
1062,0,-1,0,175534,93011,2,1,1469,2,0
1063,0,-1,0,195567,71175,3,1,557,0,0
1064,0,-1,0,49770,188995,1,1,525,0,0
1065,0,-1,0,68705,351293,0,1,599,0,0
1066,0,-1,0,4802,492937,2,0,704,1,0
1067,0,-1,0,57848,399800,0,0,188,2,0
1068,0,-1,0,59182,34276,1,0,16,3,0
1069,0,-1,0,71207,49815,2,0,1,2,0
1070,0,-1,0,76349,346589,3,1,234,2,0
1071,0,-1,0,164092,396376,2,1,6,1,0
1072,0,-1,0,57930,72580,2,1,1614,3,0
1073,0,-1,0,112236,262012,0,0,28,1,0
1074,0,-1,0,27581,147427,3,0,147,3,0
1075,0,-1,0,76527,7779,1,1,1597,0,0
1076,0,-1,0,95193,264888,4,0,23,0,0
1077,0,-1,0,4891,468449,2,1,896,0,0
1078,0,-1,0,23258,331994,1,0,848,2,0
1079,0,-1,0,34829,52470,2,0,1730,0,0
1080,0,-1,0,27202,91655,2,0,6,1,0
1081,0,-1,0,57928,334174,0,1,308,0,0
1082,0,-1,0,30976,88968,2,0,901,1,0
1083,0,-1,0,185555,416347,4,1,1144,1,0
1084,0,-1,0,17187,398239,2,1,702,1,0
1085,0,-1,0,27082,61929,3,1,856,0,0
1086,0,-1,0,112772,379401,4,0,252,0,0
1087,0,-1,0,53326,7538,1,0,1497,0,0
1088,0,-1,0,41998,124666,0,0,1000,2,0
1089,0,-1,0,118223,13491,0,1,1456,2,0
1090,0,-1,0,51220,490774,4,0,716,2,0
1091,0,-1,0,139837,363818,1,0,794,0,0
1092,0,-1,0,52881,173220,4,1,1338,1,0
1093,0,-1,0,44036,107554,3,1,635,1,0
1094,0,-1,0,133251,218622,2,1,745,0,0
1095,0,-1,0,39228,104737,1,1,1116,1,0
1096,0,-1,0,101649,134070,2,0,1493,1,0
1097,0,-1,0,40901,56538,0,0,1247,0,0
1098,0,-1,0,183671,379687,3,1,1078,0,0
1099,0,-1,0,116794,414995,3,1,261,0,0
1100,0,-1,0,172994,396383,4,1,1626,1,0
1101,0,-1,0,193643,192054,3,0,20,0,0
1102,0,-1,0,97397,358415,4,1,1414,2,0
1103,0,-1,0,34704,330706,4,0,1047,0,0
1104,0,-1,0,152176,261344,4,0,1394,0,0
1105,0,-1,0,98003,348166,1,0,466,1,0
1106,0,-1,0,74705,230167,1,0,952,0,0
1107,0,-1,0,77686,365794,3,1,1918,3,0
1108,0,-1,0,36184,56638,3,1,66,2,0
1109,0,-1,0,84551,147248,1,1,1522,1,0
1110,0,-1,0,140794,494210,2,1,918,0,0
1111,0,-1,0,101239,457747,0,1,615,0,0
1112,0,-1,0,16353,358799,2,1,1837,0,0
1113,0,-1,0,195447,38682,1,0,498,0,0
